attendance,study_hours,assignment_score,lms_activity,academic_index,dropout
58.17815114388542,2.460457098561442,83.20556133535936,10.317803748094224,5.074497497546389,1
59.26082390291834,12.75134874268169,69.93083327471619,163.79330446203863,5.825389480857408,0
75.14842327747458,2.852440315529871,46.24751615440293,23903.063413809523,16.63013815418882,0
32.49787812351268,13.60557104950202,82.1743259864218,3.7943268612639143,5.127599172913996,1
39.42770181299666,1.4730497706556045,26.8121096995581,9.305388221222175,2.533429034682781,1
74.43423207364067,6.086041941882664,22.177335959161475,10.467473982230931,4.256527292899853,1
95.13857787538164,8.2246094695035,25.719573388455792,118.598667054705,5.458890597146642,0
96.52957927418709,8.582125256800007,64.39664339718567,63.51200981395777,6.683051003470033,0
69.43378015855143,13.114375963371913,29.57903687534904,442.13622194738144,5.19722801991341,1
44.84217841530839,4.837847092797887,96.25111812117537,712.4384611253278,5.521224620090049,0
67.8645435673935,2.818079003705985,85.56413959578896,33.384541292001074,5.580006101586008,0
42.13332663399767,14.606031291996182,93.9793060653703,42.965833844316464,5.986798293442792,0
40.32493597940995,12.892793883104456,57.50594930527173,141.5335613446551,4.698222087317324,1
80.85465238123652,10.524545737204525,24.285962977564548,343.04535974598224,5.186742238169841,1
44.68378047916775,14.261939355649446,82.59197867217152,0.4973943559709914,5.691553212074786,0
31.54630527952996,14.964172428816838,83.89870428619713,70.17717732937857,5.310319171313485,1
73.81779044447532,5.713075790674399,94.90752342419412,138.2643507183419,6.440377074931448,0
96.56527629919049,12.280783658669678,64.38219064506112,147.5178346929846,7.095914054532913,0
92.55197069014584,9.733786454547907,62.75278584555914,2556.612062437928,7.836347079646363,0
55.848456218668645,1.555001063520502,44.10159729369123,15.575684540866828,3.720274116179966,1
95.0080530863854,2.9656652492580187,64.08092173436106,144.4660048278191,6.09154930282596,0
66.04164999313883,10.376298437993666,35.77731246285711,1044.4568278311583,5.274843631326212,1
96.0597143650141,3.4324618206516355,73.82777331416067,1502.7347877943555,7.151835349987726,0
69.86297651936356,8.143001309462715,31.30074502481819,857.7939031043398,4.97673849401753,1
30.930925424977456,11.426225468556272,99.63944006664416,3.1942356800438856,5.370639883694072,1
53.67937896023872,12.355040306787515,78.40302622320937,1428.5415476355602,6.4490407496023625,0
38.30517482287379,1.9680268216666772,49.7809615766316,400.1622393663643,3.422519642063749,1
53.84404110399508,3.019747736380229,46.8341962057334,108.98371270854037,3.9152541603240985,1
55.48133074860499,13.820100795616344,69.99700759841778,959.116026169391,6.180731550543063,0
75.83149271610426,4.552517020919194,82.33720279177527,76.69755712575498,5.996976273052225,0
95.52017033326464,7.257847737838727,72.88479109157387,482.50179543797,6.974386217580659,0
43.96323522822644,8.722343754412037,58.39113392623075,21.403811800822535,4.393199708257596,1
73.66607388938623,5.320457515582237,63.14271433519949,44.581466142714405,5.395260870261015,1
41.00204600849153,11.816016938252698,41.79653044561305,873.7350974731888,4.512446996269917,1
35.77928765841696,2.8651559943554705,79.96923473729782,12.638994844829888,4.123083645313575,1
78.51679985717803,7.818140483489493,77.27488593714821,36.98391891066471,6.259224580205849,0
49.15978187488562,0.8047316224924872,34.99799865957342,1715.71220943125,3.954660501747501,1
58.34459219903872,10.96656278139002,65.10578353610447,216.24198724193243,5.491734465804651,0
99.80224002467176,0.3597452599292428,24.688723855961765,20.131454188311302,4.778791569752803,1
65.28778398212869,11.198420461386355,20.6413493117038,198.27210481215937,4.449729937180977,1
95.66201991959728,4.638184463676764,82.92699455515447,189.3817792049693,6.872799969408686,0
54.97662163121999,14.4639877325579,84.83102530024486,407.60451127010464,6.394196653146988,0
50.85975111556722,10.700407393790965,51.89648974648044,58.60123719635796,4.690626094994378,1
38.08816399257957,2.923657997371119,55.503669596232825,586.9709317508916,3.774487913202725,1
61.63998517183275,14.693230724423676,27.93423400273849,560.8818134483477,5.053390406122006,1
98.4552198422316,12.888679565699526,51.74047792582062,217.6581162704821,6.888120146169076,0
62.69051902122924,12.886109604895031,47.63350291575446,14.642619329563406,5.2325581184760885,1
32.27096402935865,8.381399326412675,34.56785833273842,1869.9784887449732,4.101003488170252,1
75.90657193205347,13.87866852880049,84.22200558404363,1901.902521826186,7.901741158596589,0
31.99875313251503,2.135895097631508,61.30362467943356,1447.8100024001114,4.056553376646814,1
51.11948014825779,12.027854308889165,34.01648883351942,48.03891236028621,4.292078758004954,1
98.46677820057144,7.081158618700915,88.30990444089826,78.0550424956036,7.335111644367699,0
35.41466064774839,9.09258897920522,43.831803224607874,195.6344655483677,3.738616653342878,1
54.08797581544897,13.834522654306976,41.15761117480192,218.2024497691067,4.890800858177268,1
30.154819712392296,13.29178367910288,47.148927217464006,93.52224722678598,3.996600096543293,1
78.11692291671079,5.673985895848493,20.031324918381596,106.84933075992048,4.346439919184689,1
32.38159529611167,12.781076797323554,47.92736432925181,3.6593017637188296,4.013022072336236,1
49.36153771678753,14.449436754204347,97.14817815215422,1871.472005732992,7.269586531523058,0
31.26143856039985,12.047105715173002,58.481863978350574,58.521963296684206,4.238885014932153,1
36.38433937381557,4.3468078505918415,28.11155409719396,2456.4727004096662,3.961637333132458,1
97.03985941775034,11.64820707663321,60.52602729838881,1.9117071727998585,6.863151756911399,0
92.16543981677152,5.591608149875775,37.21436379222244,13.865361737583305,5.369142002293903,1
75.98818519529178,11.503877844051065,88.01828674812187,99.81035440541665,6.880368971863142,0
98.58256462393742,6.012367105698383,21.775153873004285,1023.324143839144,5.709455983637036,0
62.24992092991863,1.2133172540043635,22.068649906901303,378.21344578177934,3.4624947826951105,1
35.274434451819545,6.336275388067105,27.77758791139585,1507.1184636028067,3.6314917860227713,1
86.32824553070297,2.306426086256222,95.67673476250262,7672.854497816309,10.390501721636976,0
74.5722635333072,7.084506422418688,85.43282005184335,5266.975718393829,8.887813644326371,0
79.29318793106214,6.542038258591537,64.38422473655766,23.533596376351152,5.769224883386545,0
98.19623827852458,12.86539051374154,41.74613053534902,1632.148908910327,7.282846953030771,0
75.86325783381685,1.6098144278648008,83.29235443051691,2524.452086989048,6.956508432549185,0
77.58720928218303,5.744496794143478,30.921910844394844,109.19497580020682,4.660192863933617,1
53.46396404591918,14.485543944460314,98.83814787240712,245.61634942960364,6.675065567169814,0
85.74912944616462,6.21575235137306,83.04788190654993,186.09912672614,6.636026433543458,0
51.59815620331805,3.323550387987251,46.39790269473467,715.5607046837607,4.145998720115367,1
30.1685512427773,14.199101224992836,78.34487136454572,1668.0990848320762,5.811047855562785,0
97.9460302858248,7.317087572454453,46.59033667787214,92.36280948009448,6.093441473754649,0
48.91249454272223,6.223663251090338,35.052561015261915,233.7382539697806,3.747312064260671,1
90.7494385437186,8.214864746491592,52.1209815595809,68.51894575431439,6.049352936062488,0
64.00696121456228,4.045549893249218,36.84025710568637,2361.2406191778664,5.2506614606669375,1
94.31424790286532,10.600756175477878,76.55862922008009,146.12214483115298,7.20246548268038,0
72.50470561837727,3.627456848928221,49.51752915510406,766.7825193518879,5.131851043956979,1
95.57212154409751,8.78937526317968,78.45299720767059,41.063182280497,7.0759438954522365,0
57.3467294418918,14.850694745865171,43.17278510657936,1200.9009483658394,5.67457267964249,0
98.48941425169554,3.447947436339571,60.38557149462464,187.39392430898317,6.1896354206950095,0
88.34714588700005,13.4055878433107,54.79313901440722,42.8317583789234,6.539654669432751,0
96.00022345578871,6.310616142136903,94.2979124604263,305.4941618677919,7.452755007191923,0
96.4121421887526,11.937352042554425,34.769744978533566,10.042384550045014,6.098334433436577,0
77.43260630826923,12.982899539401531,97.87480623715923,3799.453169097618,9.231564977934507,0
55.60804351602565,2.42672278629678,61.69179533784198,646.574144791355,4.6410349518016405,1
52.69936839308423,4.386051247345299,48.50699299701511,29.4557999614444,4.016517550349075,1
41.6020405155878,4.876272856565488,38.65464937047514,14.665022870608782,3.31868089882962,1
40.12407822741617,7.8218227332760435,56.55079222372999,243.4541652741628,4.205396251773232,1
30.07633115630516,13.157496323530884,52.20280172040901,278.806437477071,4.224290148956101,1
37.05406239961503,14.566380444213989,90.48048586437817,22.24477573966621,5.664337504207178,0
66.02464828882675,13.243284726226818,86.23529969749981,147.5462337230561,6.626146511962274,0
97.84873830041698,12.035669842268495,84.61619624701632,80.7616053709695,7.696383206339504,0
60.65372195913561,2.801764046593553,38.91281767623637,183.20138529519744,3.9653105059594695,1
58.22946745302639,4.422095071446394,27.568439628999315,3.210653270871175,3.60004672077111,1
68.85361316904289,1.695147487921682,60.91232142359122,219.6670834848504,4.8608624600040455,1
61.46221653699613,13.425322654614142,26.996683990680896,1540.7940660808292,5.3813184797021005,1
72.3178880208412,14.194044920767729,50.704712647962886,878.786095356017,6.272654440027315,0
63.65082361387712,13.017982824661187,87.3010856507504,460.8580273048125,6.697292810196122,0
41.86623328306027,3.819853741265006,58.84329028763899,873.8263283732983,4.25884657826473,1
45.27477695428303,12.47860601705496,85.34525243233982,128.87075136703612,5.68364462853053,0
80.75826563963165,14.766813241587355,70.0879884217843,9.414035033386678,6.814358619914223,0
32.072156453349535,0.8208132571780119,99.55836325151768,1113.544843895771,4.908490903345198,1
73.82817377017192,5.890785563834723,28.35674544584082,1.7032322907854405,4.393759486710966,1
55.836079081676914,10.017097681175123,49.6980912738853,253.59984552647717,4.852895592364387,1
73.5260175445278,12.982130352190216,56.44102198776524,682.1923050194542,6.273580549142817,0
56.72602398782257,0.0083462625830788,77.09815133988072,47.29895863114074,4.606469605283203,1
64.94973920560304,13.818126784486342,38.032963922806935,85.78249191915393,5.163682410316541,1
76.68881574983106,3.023256581681337,83.7788375316972,46.899180967710905,5.906693004596149,0
83.66455823884836,1.6375872077940272,59.86440059849703,926.6370192882804,5.769591577932388,0
48.616525825148514,9.58856001464389,60.347504070843925,453.9807611281742,4.940932537159734,1
83.74323680157516,8.0183110269262,62.22904512212979,509.0958662169467,6.272979861527994,0
58.43106229304958,1.543634124473957,36.13999530339838,1142.1941835195146,4.146902855031088,1
35.0639664577409,0.6496149684918318,94.77854098352528,239.23945409880315,4.430496111713979,1
43.11163463315033,13.709485468984852,93.73292566035629,403.5562016911697,6.109179802880771,0
62.5464090604352,4.398223168564535,21.567326182872197,108.25352842278558,3.64282522897142,1
82.23572583652111,7.089809545171391,89.34646334506036,13.621148959017264,6.685614462809303,0
67.10380768392727,10.81959679988065,56.55131603195216,5.730936714860032,5.465516936661151,0
44.9230313351358,1.412365364249879,91.02252701762684,858.7363549541492,5.0982017778363,1
53.69148151882425,11.741554924390146,63.190885489065295,20.972780480913368,5.2280277081044,1
64.68200223533563,6.4109839019180646,39.32508287799123,15.307613938263472,4.4157847729141,1
74.43106376264376,4.787973080607194,73.10973408389496,13.872239536403171,5.65626800085152,0
47.90291560473359,2.387283969384832,73.75799564989661,35.3843163624222,4.3852770488059365,1
49.90029736306769,8.022674200716079,37.32524394239248,46.71331716877865,3.94139329145048,1
78.65286810495684,2.1649520196196423,70.52685408099317,343.09008806907747,5.649960592624572,0
82.37713126044666,8.859408101604124,57.17562776112872,85.9431414921138,5.939266464158197,0
33.21384481052124,1.6403817240621554,71.11959104524988,167.02743978126486,3.7096934160751935,1
64.52829000949087,0.5723243773245246,22.91715578732301,202.8512711271122,3.427304347295334,1
45.1027892039096,4.9319532849986505,86.34293662009009,351.26646856790467,5.063228229542903,1
60.11565996209932,9.769867578952946,35.10721540168363,188.9171035314532,4.529288170195503,1
38.022254504835736,12.8055295135553,80.37055793285758,91.80819545213436,5.258463967260755,1
59.47857495678285,7.800196421164508,41.037086697615976,125.36978370299845,4.452960133167744,1
75.77793741124518,14.266478959813828,65.83752026752178,4.917035697004843,6.435349518305346,0
47.32462954078349,1.427638579087508,31.32442125905856,82.57108864690224,3.016767221635298,1
80.3535398600931,13.318364138360948,83.13175078882466,599.1971821797933,7.339529122994454,0
53.9637433390608,1.0523145366423692,72.84439225935071,13.57634237998139,4.45590112619718,1
63.9421935788583,8.97785430711045,84.4324228468046,2033.642067323699,7.005266892931364,0
58.42740204539167,3.977114245763999,31.714371988029573,703.3332508927629,4.037905291479335,1
62.88880200944612,2.080148122269086,93.2785892008899,3.54742283778005,5.52369828005034,0
96.49521387725208,2.9003317038821668,40.47503166607605,231.35536214002343,5.479770356530593,0
69.67502027629693,7.633105880295583,89.06137916759337,182.85218738603027,6.313578867802252,0
35.95963243629084,10.450320706403105,36.52853699483768,485.1337306261739,3.821840343250161,1
87.49666067456792,6.657454749933577,42.046451672702815,1596.9449192091747,6.225477911761747,0
35.90643935879742,0.0813222258823059,30.648077055525903,932.285285185954,2.8299747511988818,1
94.9551530839559,14.44201668715406,75.80208014594027,11508.644145837345,13.27079226937052,0
32.71788425515728,1.6879294487883394,32.19875074345603,255.36893859551745,2.5711553066865647,1
41.48736043699685,12.7166203780048,75.32982027661845,33589.22535837227,21.98566374276504,0
92.0090052397136,3.9036305469555552,63.66767986951257,1255.9793203161523,6.6087433205275525,0
41.57483755497125,1.4541766828872638,76.50812280524877,26.71877201920879,4.117014240654644,1
85.39843086357313,6.953409455971129,87.9171140985301,8373.800848894007,10.935692027542943,0
62.63495312884081,13.997066334848006,41.66185689934412,98.08369054919665,5.204002310893356,1
66.80399778991627,6.865427218060746,60.06350733687236,1116.3102534344478,5.71876298022612,0
67.69457724573644,10.142429322035856,29.072243553808164,11.554027232128288,4.599970342263353,1
55.6753739571798,2.392941324701185,94.2780084456449,56.45655385658978,5.322877621054952,1
37.33839323130037,6.346634653652557,36.91790109897816,595.5871779272708,3.533529816550251,1
42.65060622388267,10.704479117971356,44.03375491079142,23.061818505659826,4.109015717329015,1
81.6122273947463,10.761034632695631,84.82907460775873,131.41374355666818,6.951171669070511,0
78.71472753662366,5.787113968247936,22.329504699334368,371.431095973561,4.582901187256551,1
80.7763062300714,13.924711411035336,39.72668734179323,78.59038555710009,5.854619203338737,0
90.54926620535704,0.7791849855252236,39.90608494587973,31.78036494536525,4.91296187761588,1
83.72140162544825,6.297804029003755,35.772541347508,1.7571588993742715,5.052691287793233,1
93.86565484038192,2.0405013426270564,45.5918614127456,10.45607236056606,5.331660206440634,1
41.01810281692413,2.079428038031002,74.23955315535414,24.592177294209343,4.088149599787794,1
98.8214626778081,4.57096356611644,75.29052308660914,693.5915534522916,7.015466333048388,0
69.78580549094335,0.1624273560823907,85.9543398199622,14.45397528327495,5.393532137486476,1
92.84931626358578,14.489966164817426,57.645841957064974,410.39526082516176,7.097542156149704,0
33.726178583542904,2.405907353051948,90.21158594970883,317.32030668628425,4.454645610481318,1
87.01435456280038,14.841952434980913,42.32023050710272,170.70254614862654,6.319727614297501,0
71.8798463372868,0.2556710687820385,67.36120708588919,642.9235470056987,5.243058946449201,1
54.74021304591992,0.6427488816284138,66.75024091209188,433.8675511165136,4.47332441292065,1
47.080124802981445,14.51893154096399,26.6484030402761,0.4621875830624832,4.134781331215471,1
31.725652384091685,4.346903505239266,77.29111298510598,676.0075158822834,4.360453593381915,1
94.54678423225604,3.890414334544489,29.02164123924276,3.0462862728046707,5.043085183058375,1
47.024669827379135,3.0546169113567707,33.868198240278026,479.2724824435807,3.4421306726609737,1
96.16700652908902,10.20778951158984,51.21693510637783,20.091944727767466,6.414013237877764,0
90.90072177240964,3.5101690915159605,94.3849775431408,213.9434181736804,6.925566815429047,0
77.79547649247468,4.776017177684219,21.16613641883695,500.4560530404173,4.474632896552727,1
94.14029497453238,10.485359524040248,43.9847576902779,12410.49896391715,12.338939964052232,0
39.88550034963008,8.993638801454265,97.87548258885484,7.746782414889663,5.434921763003719,1
34.91364283872939,4.404148102423919,92.00589735575508,4796.505826201908,6.9953903575651735,0
32.19870039489391,14.496005201386568,51.10725937180887,677.3632920976858,4.609447963137523,1
49.19530589037095,12.306080583000012,54.87606749005168,1259.904218548801,5.474654427890791,0
32.064630168382564,0.6191357078902354,71.79619571074497,40.74622363617223,3.518757760664761,1
89.57801338666789,8.837017182431033,92.75295202602308,70.07340461766668,7.284447516799344,0
68.26924427983573,3.4854359007526425,28.871063716242205,2427.0290182300964,5.158959781871008,1
35.62096230809069,14.393379959732505,53.53842134702227,148.849374447071,4.544753815931082,1
53.72708052754834,14.667317710678956,94.48680989110574,118.9101618104707,6.509874369808236,0
88.58622270468858,4.810904914977757,26.83844640691631,37.401013344334125,4.848393298564975,1
96.88852390537824,5.482188622683418,76.89513338105722,13.726985372006062,6.737477312601191,0
89.16294481733141,5.966969705305228,43.00129890565628,30.26094559977912,5.468384203193358,0
94.42079509124402,7.309020957456235,71.28424159826798,810.094203631842,7.051308249159344,0
79.9485045788814,2.008685560730375,83.43242474997544,4067.4190852873817,7.935491024371248,0
43.63661332658691,11.035005114771613,86.70214849051887,193.4980028945868,5.546778500703497,0
64.80278832898506,11.188702365243806,83.45821179507115,5.5282460829886775,6.217492246577411,0
36.47772321403304,4.01471692154614,80.90326037200745,807.3189092560613,4.691337886504189,1
77.80441435529238,5.504394510414193,27.62949546966197,14271.038691671682,11.627020235178817,0
32.860180481410794,0.6395291926627417,50.63339999478509,970.5993396785736,3.3826618082055457,1
58.21108165678513,5.665796198062508,74.6965853594932,69.46179819957477,5.170651345962239,1
36.03504396837859,6.9837403294261655,35.149061765508655,569.1025439657869,3.478798916625913,1
87.906043112569,5.601766848402029,87.6202525070983,617.1577931330789,7.0136048811224505,0
65.3230841395829,9.320483226398212,77.43911803957928,142.69184275494365,5.939491150787988,0
91.16598683343491,5.557327827411986,95.45149587345568,54.78924157995265,7.093311753072243,0
75.31503831671988,10.097538779611895,28.271055804362213,30.740552444807275,4.885857360983255,1
32.580576641677794,11.31176614963584,68.62489138510458,4.523796022016239,4.495408320194842,1
37.43830793832546,14.396217677633356,93.61095846476084,75.4050171950674,5.783185347836712,0
60.88613272136085,9.989377361783523,22.617243909334302,160.89235091365975,4.193346537769646,1
61.58123736834881,10.601109457419364,23.704627557662565,263.4012582396386,4.366199896325585,1
67.24532711783414,0.7298174444919758,69.67297973886022,4939.306094884559,7.32263726877065,0
99.05450847006011,12.417983779121249,60.69872833851307,10.980861907791937,7.030430997823817,0
89.3599653848355,2.740258022206008,62.63848434193014,259.3363169716748,5.857247106357762,0
87.86798979931513,11.059710044726016,62.92590513353464,127.26085849836326,6.572098179700427,0
83.5698067795336,12.694145904859033,52.92535211759721,2485.633415694072,7.442784133042198,0
35.598628980421324,5.754113949140398,66.23390698330962,8792.842135311803,8.382794831286084,0
35.198529487562965,2.4335214824106672,70.81156273069348,352.7258986181,3.95200315897344,1
99.8268360770029,4.272260589457363,62.14980246019357,558.1929333091063,6.5638900424862126,0
91.61489453170148,1.6129458166712884,97.20304705364484,1226.830341537045,7.355396945313057,0
66.8528014101246,0.6330749384569417,68.95204408704039,5366.087786891138,7.489024766307459,0
31.54539163430095,5.618421193311807,45.74096712268293,23.07813919801024,3.207425867982712,1
93.71245239816976,6.34560172534518,97.026779513244,89.21031910365926,7.338466813410458,0
46.40839671098391,7.046303464199503,81.92095275664443,43.66785790082763,5.040428726509053,1
47.26478653846273,9.782474692833548,54.31858074091602,36.306164408694656,4.516549435253692,1
93.88407397681996,13.221611423834718,96.29461704492888,16.668592177816972,7.974696908893045,0
93.78700485987152,0.8779059761497526,54.06664472020468,5.660206037952028,5.464100236634952,0
32.529714666303704,8.838528855640789,28.1182104147165,230.29840832153909,3.143736988818491,1
75.01979173986467,8.61827725057193,34.29613037338376,3310.1268524210404,6.5465667320638135,0
70.18486195540342,6.075996967902559,73.75893076767534,9.637565028589826,5.6325808805509485,0
64.93197760973771,12.424985090067096,58.97607819953672,190.10952469630124,5.704114721730471,0
87.52914112626829,10.170802340477255,85.47611978620338,4.778926076420056,7.084918935722768,0
64.22059575020859,10.12289108515122,28.78261099017614,34.01041287423872,4.4615964746658685,1
60.71141808763845,8.50038399792553,71.65398808098233,426.8278270425861,5.641528679248854,0
99.18233800517572,1.0598665525855462,96.22542698061456,311.0607996757806,7.115573384721912,0
37.07876595700072,6.887962473744779,69.97044962231412,3194.558604408727,5.868339676528294,0
99.04958776329067,1.2842124711425285,54.06933148098161,340.6089048011763,5.882789154475915,0
40.98357602787212,5.103088102779107,67.17005954771362,15.435976174081356,4.172471625911244,1
76.36714710667098,12.405649020053238,94.83542319960226,242.45653214008928,7.261541748330275,0
40.49080400907654,8.813117727510884,74.97883252422386,17.435866820958875,4.7590268422513455,1
58.62325876083548,6.923193287187647,32.79374484963469,58.37767887087601,4.050250864076663,1
72.61402558469209,14.708432210013388,78.98016395735895,7317.905609139528,10.403761967679554,0
55.49336337733836,9.883661112082626,66.52102404886604,9.394113955678948,5.208428424745618,1
44.88134724244844,8.745849131692434,47.27087345977191,2750.573881594822,5.463251947457749,0
97.60615224134278,14.628932453897184,51.88152839199774,37.00713713464394,6.942088755370683,0
87.16336300555518,0.7164338139533727,72.5710768946089,529.0562674388267,5.999838342175225,0
49.44544546288873,0.968821335292906,32.63644522664383,604.4000369330663,3.355993327310688,1
31.324298415016,7.165999540147869,61.11502018386547,120.8561543430424,3.863450573302912,1
44.3252134429041,3.5256596787799364,37.51050160502308,4811.058006646653,5.656418557068177,0
34.78805032900157,7.35179742950858,35.35057879996923,3747.8791499982967,5.061158695109146,1
85.6362907348815,7.316868125631843,50.62234421773599,15.906496795051272,5.68376201688805,0
98.3688464723406,3.313110360245167,73.00107415637308,584.2687290418652,6.748231484130266,0
63.0357342195228,12.17987220063286,43.27886606661884,9317.921159722931,9.69674315070423,0
61.253781811701685,2.2173453318088527,86.3270643157633,763.2764957380713,5.643335982990887,0
71.71867712212669,8.597801160514164,69.81833419392763,59.83347536119081,5.8529939644349085,0
